Text,Date
Baru Dilantik Sudah Blunder Anak Menkeu Purbaya Yudhi Sadewa Disorot Publik karena Unggahan di Instagram Anak Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa Yudo Sadewa tengah ramai diperbincangkan publik usai unggahannya di Instagram menuai kontroversi. Purbaya Yudhi Sadewa https://t.co/UcEpUJRoFY,Tue Sep 09 13:45:40 +0000 2025
SHOPEEFOOD DISKON 99% RESTOCK TIAP JAM‼️‼️ ⏰️ 21.00 https://t.co/8Wj8aokFPL Apk shopeepay https://t.co/dNnxq6rzGo daget giveaway beli gofood grabfood kode promo voc gacoan wts wtb voucher shopeefood lazada Purbaya Yudhi Sadewa Special Cup https://t.co/08sgiOx09L,Tue Sep 09 13:43:18 +0000 2025
@rifatmars @BRICSinfo Analisa saya: Menteri baru seperti Purbaya Yudhi Sadewa (Keuangan) punya pengalaman teknokrat yang bisa jaga kestabilan fiskal &amp; lanjutkan kebijakan bagus. Ferry Juliantono (Koperasi) &amp; Mukhtarudin (Perlindungan Pekerja Migran) dari partai koalisi potensi dorong program Prabowo,Tue Sep 09 13:42:16 +0000 2025
Bapak &amp; anaknya memang ajaib bangets..... Kayaknya ngga bapaknya ngga bakal lama jadi menteri nih..... https://t.co/VyWukInbr4,Tue Sep 09 13:37:59 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang baru dilantik viral setelah menyebut tuntutan 17+8 merupakan suara sebagian kecil rakyat. #TheIconomics #News #BeritaTerkini #kemenkeu #purbayayudhisadewa https://t.co/Q4DNGEKr9P,Tue Sep 09 13:37:04 +0000 2025
@pithparkia @Metro_TV Berdasarkan laporan terkini setidaknya dua menteri di kabinet Prabowo telah menyampaikan permintaan maaf pada 9 September 2025: Menteri Keuangan Purbaya Yudhi Sadewa (atas pernyataannya soal tuntutan 17+8) dan Menteri Kehutanan Raja Juli Antoni (atas foto viral main domino).,Tue Sep 09 13:36:45 +0000 2025
Viral! Putra Menteri Keuangan Purbaya Yudhi Sadewa Sindir Sri Mulyani sebagai Agen CIA https://t.co/XCtSgeJ7l1,Tue Sep 09 13:35:29 +0000 2025
Lost in noise? @recallnet cuts it. Discovery layer for agents proven onchain. $RECALL Korsel qatar cafe purbaya yudhi Sadewa malaka project #BBNaija spesial cup nepal haru urara #zonauang menkeu sri Mulyani mempora #TimnasDay,Tue Sep 09 13:32:42 +0000 2025
@ibnu_s_rIxiiIAs @ethadisaputra @SuperGrok Haha maaf kalau bikin kisruh tapi diskusi terbuka kan seru! Soal reshuffle dari sumber seperti Reuters &amp; Bloomberg: Penggantian Bu Sri Mulyani oleh Purbaya Yudhi Sadewa picu gejolak pasar (IHSG turun 1 28% rupiah melemah). Banyak investor khawatir hilangnya kebijakan,Tue Sep 09 13:31:36 +0000 2025
Pasar Meragukan Menkeu Baru Purbaya Yudhi Sadewa https://t.co/rtIU012l08 https://t.co/MIUYm6ORU3,Tue Sep 09 13:28:07 +0000 2025
Pengganti Menkeu Ibu Sri Mulyani Wah Blunder amat nih Purbaya Yudhi Sadewa baru juga menjabat jadi Menteri Keuangan . Selamat Hari Olahraga Nasional . Berharap Menpora Indonesia Bang Ade Rai #PerformaKelas Bet Bola Piala Dunia Disini: https://t.co/jdiKDqj8tt https://t.co/y0FVvD1p0c,Tue Sep 09 13:27:31 +0000 2025
Tanggapan Prabowo Mengenai Tuntutan 17+8 Banyak Yang Masuk Akal Ga Seirama Dengan Menkeu Yang Baru. Semoga Purbaya Yudhi Sadewa Lebih Banyak Kerjanya Daripada Blundernya Kita Lihat Sampai Berapa Lama Dia Mampu Bertahan. Presiden Menkeu https://t.co/8x17owKPgY,Tue Sep 09 13:24:36 +0000 2025
Terima kasih kepada Ibu Sri Mulyani Indrawati atas dedikasi dan pengabdiannya bagi keuangan negara. Selamat datang dan selamat bertugas kepada Bapak Purbaya Yudhi Sadewa. Semoga amanah baru ini membawa kemajuan dan kesejahteraan bagi bangsa. 🇮🇩 #srimulyani #PurbayaYudhiSadewa https://t.co/bnfSsUfefF,Tue Sep 09 13:18:20 +0000 2025
Menteri dan wakil menteri yang dilantik adalah Purbaya Yudhi Sadewa sebagai Menteri Keuangan Mukhtarudin sebagai Menteri Pelindungan Pekerja Migran Indonesia Ferry Joko Yuliantono sebagai Menteri Koperasi ,Tue Sep 09 13:16:02 +0000 2025
BEM UI resmi mendesak Presiden untuk mencopot Purbaya Yudhi Sadewa dari jabatan Menteri Keuangan. Baru sehari dilantik pernyataannya soal tuntutan rakyat 17+8 dinilai meremehkan dan menyakiti masyarakat. https://t.co/giIT98aIix,Tue Sep 09 13:14:10 +0000 2025
@msaid_didu Terdeteksi Litsus Genes : Thomas Sudrajat anaknya Bu.Bianti Djiwandono kakak Sulung.08. Sedangkan Purbaya Yudhi Sadewa anaknya Bu. Hashanti Djojohadikusumo kakak no.2. 08. Jadi Thomas dan Purbaya adalah Keponakan.08/ Presiden RI. So about Cognitive and Behavior? ,Tue Sep 09 13:13:45 +0000 2025
️️ ️️ ️️ Selasa Menteri Keuangan Purbaya Yudhi Sadewa https://t.co/ku1Xt2zWmC,Tue Sep 09 13:11:51 +0000 2025
Duhhhhhhh...... Kerja aja belum udah disuruh nyopot nihhhh sama dek adek BEM UI saat demo di Gedung DPR RI Purbaya Yudhi Sadewa gelisah nihhhhh https://t.co/vfE7BVadBc,Tue Sep 09 13:11:12 +0000 2025
Rion Feri Irwandi Purbaya Yudhi Sadewa dan Sri Mulyani Olahraga Satukan Kita Bersama Bermain Sambil Monuver Politik Busuk Hari Selasa Ini Special Cup #OPENlistBitget #ItsTimeForEveryone #ItsTimeForQuiz,Tue Sep 09 13:10:20 +0000 2025
Hal ini disampaikan Purbaya saat acara serah terima jabatan kepada Menteri Keuangan yang baru Purbaya Yudhi Sadewa di kantor Kementerian Keuangan Jakarta Selasa (9/9). https://t.co/JDH0481qRM,Tue Sep 09 13:10:00 +0000 2025
Shopee: https://t.co/E4BWQguKMH Tiktok: https://t.co/oJ9DTfTDkz Tokopedia: https://t.co/vTMXwkWzll Lazada: https://t.co/NWT4nxatZj Raffi Ahmad Beneran Gedung DPR RI Rion Feri Irwandi Purbaya Yudhi Sadewa Spesial Cup #ItsTimeForQuiz #TimnasU23 https://t.co/U1z4hJLZrs,Tue Sep 09 13:07:28 +0000 2025
Baru dilantik jadi Menteri Keuangan Purbaya Yudhi Sadewa langsung dihadapkan tantangan besar: dari pertumbuhan ekonomi yang belum sesuai target defisit fiskal hingga menjaga stabilitas di tengah gejolak global.,Wed Sep 10 23:47:52 +0000 2025
Menkeu Purbaya Yudhi Sadewa : Dana Rp425 Triliun Mengendap di BI Bikin Warga Sulit Cari Kerja https://t.co/fVsxoFJTjg,Wed Sep 10 23:44:50 +0000 2025
Perbaiki Ekonomi Itu Perbaiki Daya Beli Masyarakat!! Karena Rakyat Yang Nyata Menggerakkan Ekonomi!! Bukan Perbankan!! Menteri Keuangan Purbaya Yudhi Sadewa berencana memasukkan dana sebesar Rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. Langkah ini https://t.co/OJZW8bREiA,Wed Sep 10 23:29:23 +0000 2025
Tenyata beliau lwbih cocok jd mentri polhukam? https://t.co/QnawJ1B2P2 Menteri Keuangan Purbaya Yudhi Sadewa buka suara soal penyebab aksi demonstrasi berujung aksi massa pada akhir Agustus lalu. Termasuk juga soal Indonesia Gelap.,Wed Sep 10 23:15:23 +0000 2025
Menkeu Purbaya Yudhi Sadewa menyatakan Presiden Prabowo Subianto menyetujui rencananya menarik dana pemerintah di Bank Indonesia (BI) sebesar Rp200 triliun. Dana itu akan disalurkan ke perbankan guna mempercepat pertumbuhan ekonomi nasional. https://t.co/h6sjQh3dZW,Wed Sep 10 23:15:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengklarifikasi unggahan nyeleneh anaknya yang viral di media sosial. Baca di sini: https://t.co/sANNCGBl6u / #PurbayaYudhiSadewa https://t.co/MgsZQ12Eal,Wed Sep 10 22:53:43 +0000 2025
@dulhomot @Maszuhri1978 @CakKhum Terima kasih atas koreksinya. Saya salah video itu dari 8 April 2025 saat Prabowo sudah presiden. Purbaya Yudhi Sadewa bicara di Forum Sarasehan Ekonomi Jakarta tentang indeks kepercayaan dan potensi demo. Sumber: https://t.co/tVNxpU5iHb. Selalu verifikasi ya! ,Wed Sep 10 22:51:23 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyoroti kebijakan ekonomi pemerintah sebelumnya yang berjalan lambat sehingga menghambat pertumbuhan ekonomi. Purbaya mengaku telah diminta oleh Presiden Prabowo Subianto untuk mempercepat kebijakan2 yang sebelumnya dinilai kurang lancar. https://t.co/Zb3qQfGuDf,Wed Sep 10 22:38:17 +0000 2025
@kompascom Menkeu yg baru Purbaya Yudhi Sadewa belum udah bikin gaduh dng ucapannya Menkeu Purbaya kan teman dekatmu ya pastilah karakternya GK jauh beda dngmu GK bisa terima kritikan GK punya empati ke rakyat kecil. Menkeu Purbaya minta direshaffel sepertinya ,Wed Sep 10 22:34:34 +0000 2025
Menkeu Purbaya Yudhi Sadewa Diminta Lakukan Lima Langkah Strategis untuk Jawab Tuntutan Demonstran dan Keresahan Publik https://t.co/3jxMm7Ay3z,Wed Sep 10 21:44:07 +0000 2025
@Fahmi_RW @BosPurwa Ketauan duit 200T BI oleh Purbaya larinya ke kroninya luhut. Investor tak mau lagi dukung luhut cs,Wed Sep 10 20:51:39 +0000 2025
@BJoe_q @WagimanDeep212_ Yudo Sadewa putra Menteri Keuangan baru Purbaya Yudhi Sadewa. Dia bikin kontroversi dengan unggahan sebut Sri Mulyani agen CIA tapi udah klarifikasi itu cuma becanda.,Wed Sep 10 19:15:56 +0000 2025
Beberapa wajah baru resmi masuk ke jajaran menteri Indonesia. Ada nama Purbaya Yudhi Sadewa Mukhtarudin dan lainnya yang kini siap mengemban amanah baru. Kira-kira gebrakan apa yang bakal mereka bawa di sisa periode ini? Swipe untuk kenalan lebih dekat dengan profil para https://t.co/tZRb0MqnZm,Wed Sep 10 18:57:45 +0000 2025
@prabowo @gibran_tweet Tanda² Keuangan Indonesia Kacau balau https://t.co/WhXnXm1WSg Ekonom mengingatkan Menkeu Purbaya Yudhi Sadewa untuk hati-hati dalam berstatement. Fokus pada APBN dan pemberantasan ekonomi bawah tanah sangat penting.,Wed Sep 10 18:39:48 +0000 2025
®️ UPDATEReaksi Menkeu Baru Saat Dicecar DPR Rocky Gerung Tanggapi Soal Purbaya Banjir Kritikan https://t.co/NHAazni728 #rockygerung #kritik #menteri #keuangan #menkeu #purbaya #yudhi #sadewa #dicecar #dpr #bongkar #ekonomi #sby #jokowi https://t.co/cbb3GkId2H,Wed Sep 10 18:00:01 +0000 2025
Purbaya Yudhi Sadewa asli gua suka banget sejak dulu harusnya dia jadi menteri Saking senengnya Istri sampe nasehatin jangan kesenengan dulu Pinter tau masalah tau solusi BUKAN POLITISI 200 triliun sudah dia keluarkan dari bank central Nice move,Wed Sep 10 16:30:50 +0000 2025
@CahyonoAlblita2 @KenzoNarayana @henrysubiakto Aku udah cek ulang dari Wikipedia (Inggris &amp; Indonesia) berita seperti Jakarta Globe Reuters Antara dan sumber lain. Nggak ada konfirmasi resmi Purbaya Yudhi Sadewa ponakan Prabowo Subianto sang presiden. Saudaranya: Bianti Maryani Hashim bukan Hashanti. Mungkin rumor atau,Wed Sep 10 16:30:30 +0000 2025
Yudo Sadewa anak Menteri Keuangan Purbaya Yudhi Sadewa jadi sorotan setelah unggahan kontroversial tentang Sri Mulyani dan ciri-ciri orang miskin. https://t.co/TuB6MkYKQy,Wed Sep 10 16:30:00 +0000 2025
Permintaan Maaf Menkeu Purbaya Yudhi seusai Sebut Tuntutan 17+8 'Suara Sebagian Rakyat Kecil' Pernyataan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa saat menjawab poin 17+8 tuntutan rakyat hanya berasal dari sebagian kecil masyarakat dikritik publik. Terkait pernyataannya https://t.co/TMWxO00PoF,Wed Sep 10 16:27:00 +0000 2025
@CahyonoAlblita2 @KenzoNarayana @henrysubiakto Maaf kalau jawaban sebelumnya kurang meyakinkan. Setelah cek ulang dari Wikipedia dan sumber berita seperti Jakarta Globe &amp; Antara tidak ada konfirmasi resmi bahwa Purbaya Yudhi Sadewa keponakan Prabowo. Saudara Prabowo: Bianti Maryani &amp; Hashim (bukan Hashanti). Mungkin,Wed Sep 10 16:19:57 +0000 2025
@CahyonoAlblita2 @KenzoNarayana @henrysubiakto Ya ada laporan dan spekulasi bahwa Purbaya Yudhi Sadewa adalah keponakan Prabowo Subianto (anak dari saudara perempuannya bernama Hashanti) tapi ini belum dikonfirmasi oleh sumber resmi seperti biografi atau catatan keluarga. Wikipedia dan situs berita utama tidak menyebut,Wed Sep 10 16:15:12 +0000 2025
Purbaya Yudhi Sadewa menjadi Menkeu ke-31 ini daftar pendahulunya https://t.co/yZuaQ7RRbg,Wed Sep 10 16:03:14 +0000 2025
Sementara gw dukung pak purbaya ditengah banyak gorengan dan framing media Berat coy jangan kaya emyu lama lama karena toxic didalamnya mau diganti pemain pelatih sama aja ampas,Wed Sep 10 15:57:57 +0000 2025
Analisis Asosiasi dan Persepsi Publik Terhadap Menteri Keuangan Baru Purbaya Yudhi Sadewa Selengkapnya bisa dibaca di sini ⤵️ https://t.co/5KDRAngzbN,Wed Sep 10 15:54:18 +0000 2025
EKONOM Universitas Paramadina Wijayanto Samirin mengingatkan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa untuk menjunjung kredibilitas. https://t.co/0CjjMgXbNe,Wed Sep 10 15:50:00 +0000 2025
@wibisonoys @abu_waras @prabowo @Menkeu @gibran_tweet Terima kasih atas tagnya. Reshuffle kabinet Prabowo pada 8 Sept 2025 memang mengganti Menkeu Sri Mulyani dengan Purbaya Yudhi Sadewa (independen) serta menteri lain seperti Hukum &amp; HAM ESDM dll. di tengah protes massa. Ekonomi Indonesia tumbuh ~5% di Q2 2025 dengan rencana,Wed Sep 10 15:47:57 +0000 2025
Yudo Sadewa anak Menkeu Purbaya Yudhi Sadewa klarifikasi unggahan viral soal Sri Mulyani yang menuai perhatian publik. Ia menyebut itu hanya candaan dan meminta maaf atas kegaduhan yang terjadi Informasi lengkapnya gabung grup tele @faktahitam #yudasadewa #PurbayaYudhiSadewa https://t.co/PZNkauumEU,Wed Sep 10 15:47:41 +0000 2025
@natamuliapraja @tomisachabad @kaerodha Berdasarkan analisis video viral Yudo Sadewa (anak Menkeu Purbaya Yudhi Sadewa) fitur wajahnya menunjukkan kemiripan parsial dengan sindrom Williams seperti mulut lebar pipi penuh dan dagu kecil. Namun ini subyektif dan bukan diagnosis sindrom ini butuh tes genetik. Saya,Wed Sep 10 15:35:33 +0000 2025
Terima kasih kami sampaikan kepada Ibu Sri Mulyani Indrawati atas dedikasi integritas dan kepemimpinan luar biasa selama menjabat sebagai Menteri Keuangan. Selamat datang dan selamat mengemban amanah kepada Bapak Purbaya Yudhi Sadewa sebagai Menteri Keuangan yang baru. https://t.co/mCoSMCR3pz,Wed Sep 10 15:34:26 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mendapat sindiran dari Anggota DPR saat menjalani rapat perdana bersama Komisi XI DPR RI pada Rabu (10/9/2025. https://t.co/qXDjsq9Z8l,Wed Sep 10 15:30:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa berencana memasukkan dana sebesar Rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. Langkah ini menjadi komitmennya dalam menghidupkan kembali dua mesin utama perekonomian yakni fiskal dan moneter agar pertumbuhan https://t.co/60GUPCZN8z,Wed Sep 10 15:29:38 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menemui Presiden Prabowo Subianto di Istana Merdeka Jakarta pada Rabu 10 September 2025. Pertemuan tersebut membahas perkembangan proses pembahasan Anggaran Pendapatan dan Belanja Negara (APBN) yang tengah berlangsung bersama Dewan https://t.co/Sjc6t6Yvb9,Wed Sep 10 15:26:32 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa berencana menyuntik Rp 200 triliun ke perbankan untuk mengaktifkan kembali mesin ekonomi moneter dan fiskal mendukung likuiditas kredit dan aktivitas ekonomi. https://t.co/q31pCCWGYE,Wed Sep 10 15:18:28 +0000 2025
@9H0st66 Video ini membahas anggota DPR dari PDIP Harris Turino yang mempertanyakan kemampuan pemerintah membayar utang Rp1.300 triliun yang jatuh tempo tahun ini kepada Menteri Keuangan Purbaya Yudhi Sadewa. Ia juga ragu target pertumbuhan ekonomi 6-7% bisa tercapai sambil soroti,Wed Sep 10 15:16:07 +0000 2025
Rapat Kerja Perdana Menteri Keuangan dengan Komisi XI FPKS Seluruh Anggota Komisi XI DPR RI dari Fraksi PKS Amin Ak Habib Idrus Anis Byarwati dan Muhammad Kholid menghadiri rapat kerja Perdana bersama Menteri Keuangan Purbaya Yudhi Sadewa pada Rabu 10 September 2025 di https://t.co/VQ7qG3s8WB,Wed Sep 10 15:13:29 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa yang baru saja menyampaikan laporan ke Presiden Prabowo Subianto menyatakan perubahan Rancangan APBN 2026 mungkin terjadi. Baca selengkapnya https://t.co/KTmgCJiPOz ~LL #PerubahanAnggaran #RAPBN2026 https://t.co/FQvJx5A7CH,Wed Sep 10 14:58:00 +0000 2025
Kita tunggu kinerjanya ya pk Purbaya Yudhi Sadewa No omom omon...okey.. https://t.co/9tvUtVhYnI,Wed Sep 10 14:41:13 +0000 2025
SRI MULYANI DIGANTIKAN PURBAYA YUDHI SADEWA #menkeu #menterikeuangan #srimulyani #purbayayudhisadewa https://t.co/W8LFkb95BQ,Wed Sep 10 14:36:43 +0000 2025
Keterangan Pers Menteri Keuangan Purbaya Yudhi Sadewa Jakarta 10 Septe... https://t.co/d9spIH5X2n via @YouTube,Wed Sep 10 14:32:57 +0000 2025
Ini menteri baru. Dri awal di lantik kerjanya cuma klarifikasi minta maaf sana sini. Keliatan nih kedepannya gmna salah nih Pak Prabowo pilih orang. https://t.co/7CF77vULzH Menteri Keuangan Purbaya Yudhi Sadewa mengaku kesulitan menasihati anaknya soal unggahan 'agen CIA'.,Wed Sep 10 14:32:10 +0000 2025
Pemaparan Menteri Keuangan Purbaya hari ini di RDP DPR dan Istana Negara Saya optimis beliau mampu. Apalagi kebijakan terbaru dengan memindahkan dana dari Bank Sentral ke Perbankan. Harapannya bisa menstimulus pertumbuhan kredit permodalan. Sukses pak kami percaya bapak bisa!,Wed Sep 10 14:27:43 +0000 2025
@dawiguna @devian_devi18 @Ruth_Djojoning @humilitylover @Alie_Fahnoor @iam_zelt @JLion555 @InWahyudi581 @Juragann_muda2 @DavidBenGurion_ @apostolosyohans @victoragiular @imamDouma @_majusi_ @kakilangitimur @Valhallaah @RyKe355493 @__anomali__ @Kumba0karno @aesculapiusw @MillMx429564 @Orza961026 @ha818 @Apokrifa23 @FaktaBerita89 @TomatTomat44 @againstkadroen @YNP_NCF @oculpwlus @Kirti0Mukha @virtual24130 @Huntmon1 @lawankadru25786 @Tuh_cab @c0leaid @abdulah_ibnkalb @stafsusthe2 @Richbranf @Bapa_Gembala @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz Terima kasih atas detailnya. Berdasarkan laporan Reuters Al Jazeera dan Bloomberg (9-10 Sep 2025) protes di Indonesia memang picu penjarahan rumah Sri Mulyani rumor mundur yang dibantah lalu reshuffle kabinet 8 Sep di mana ia diganti Purbaya Yudhi Sadewa sebagai Menkeu.,Wed Sep 10 14:25:53 +0000 2025
Anak Menteri Keuangan Purbaya Yudhi Sadewa yang namanya Yudo Sadewa lagi jadi bahan omongan netizen. Abis nyindir Sri Mulyani sebagai agen CIA yang nyamar jadi menteri ️‍️🇺🇸 sekarang malah muncul lagi rekaman videonya yang ngomongin soal ciri-ciri orang miskin. https://t.co/UWn7t6tXR6,Wed Sep 10 14:23:42 +0000 2025
Liat pemaparan Pak Purbaya hari ini di parlemen ini orang sebenernya bagus dan gua rasa bukan tipikal yes man macem yang dibilang influencer anti gov di x yang terus diramein dombanya yang gapeduli itu fakta atau nggak. Yang penting anger dan coli ego nya terpenuhi.,Wed Sep 10 14:23:24 +0000 2025
@IDNTimes Alasannya apa ya ? Apakah SM lbh bagus dari Purbaya ? Kita pantau aja dulu dua bulan kedepan sesuai gak sama ucapannya.,Wed Sep 10 14:17:19 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memastikan defisit Anggaran Pendapatan dan Belanja Negara (APBN) tetap dijaga yakni maksimal 3 persen dari Produk Domestik Bruto (PDB). https://t.co/kH2tr88vl7,Wed Sep 10 14:15:12 +0000 2025
Purbaya Yudhi Sadewa Menteri Keuangan RI yang Doyan Kuliner Kaki Lima https://t.co/5XmGf24FRy,Wed Sep 10 14:06:39 +0000 2025
Gaya Sederhana Istri Purbaya Yudhi Sadewa Menteri Keuangan Naik Bajaj Hingga Antre Tiket PRJ https://t.co/VX9XMJjeQK,Wed Sep 10 14:00:35 +0000 2025
Panggil Menkeu Purbaya Presiden Prabowo Terima Laporan Progres Pembahasan APBN Presiden Prabowo Subianto menerima laporan dari Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa beserta jajaran di Istana Merdeka Jakarta Rabu (10/09/2025). Pertemuan tersebut membahas perkembangan https://t.co/SiLWIWSg0Z,Wed Sep 10 13:55:39 +0000 2025
Putra Menteri Keuangan Purbaya Yudhi Sadewa Viral Usai Sindir Sri Mulyani di Media Sosial https://t.co/iLpRoXtdcj,Wed Sep 10 13:52:46 +0000 2025
@Andsuma84121594 @txtdrimedia Ya bener. Orang di foto itu Yudo Sadewa anaknya Menteri Keuangan baru Purbaya Yudhi Sadewa. Ini dikonfirmasi dari berbagai sumber berita seperti Tribunnews Detik dan Wikipedia. Foto itu dari postingan viral tentang kontroversinya.,Wed Sep 10 13:50:57 +0000 2025
Dulu juga sering setuju sm pendapat²nya Ibu Stella tapi hasilnya masih blm keliatan sekarang lagi dibuat optimis sm Bapak Purbaya cuman ya let's see siapa yang menang di negara ini.,Wed Sep 10 13:49:52 +0000 2025
Selasa Insinyur Purbaya Yudhi Sadewa Ekonom Purdue University Jadi Orang Nomor Satu di Kementerian Keuangan! Berani wujudkan visi bersama Indonesia Kuat! https://t.co/ptFmiGx8EY,Wed Sep 10 13:48:21 +0000 2025
@Gugux13 @prabowo Berikut ringkasan prestasi dan latar belakang menteri baru berdasarkan sumber terverifikasi: - Purbaya Yudhi Sadewa (Menkeu): Ekonom dengan 25+ tahun pengalaman lulusan ITB Teknik Elektro MSc &amp; PhD. Karier di Schlumberger diskusi ekonomi era SBY fokus kebijakan fiskal. -,Wed Sep 10 13:35:34 +0000 2025
Wakil Ketua Komisi XI DPR RI Fraksi PKB M. Hanif Dhakiri menegaskan pentingnya setiap program Kementerian Keuangan memiliki output yang jelas dan berpihak pada rakyat. Hanif berharap di bawah kepemimpinan Menkeu Purbaya Yudhi Sadewa pengelolaan APBN benar-benar bisa https://t.co/nbx2Oe6Tr4,Wed Sep 10 13:23:27 +0000 2025
