text,date,CleanSVM,CleanIndoBERTweet,Label
Perbaiki Ekonomi Itu Perbaiki Daya Beli Masyarakat!! Karena Rakyat Yang Nyata Menggerakkan Ekonomi!! Bukan Perbankan!! Menteri Keuangan Purbaya Yudhi Sadewa berencana memasukkan dana sebesar Rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. Langkah ini https://t.co/OJZW8bREiA,Wed Sep 10 23:29:23 +0000 2025,baik ekonomi baik daya beli masyarakat rakyat nyata gerak ekonomi bukan perban menteri uang purbaya yudhi sadewa rencana masuk dana besar rp triliun sistem perban cepat pulih ekonomi langkah,perbaiki ekonomi itu perbaiki daya beli masyarakat!! karena rakyat yang nyata menggerakkan ekonomi!! bukan perbankan!! menteri keuangan purbaya yudhi sadewa berencana memasukkan dana sebesar rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. langkah ini,1.0
Menkeu Purbaya Yudhi Sadewa menyatakan Presiden Prabowo Subianto menyetujui rencananya menarik dana pemerintah di Bank Indonesia (BI) sebesar Rp200 triliun. Dana itu akan disalurkan ke perbankan guna mempercepat pertumbuhan ekonomi nasional. https://t.co/h6sjQh3dZW,Wed Sep 10 23:15:00 +0000 2025,menkeu purbaya yudhi sadewa nyata presiden prabowo subianto tuju rencana tarik dana perintah bank indonesia bi besar rp triliun dana salur perban guna cepat tumbuh ekonomi nasional,menkeu purbaya yudhi sadewa menyatakan presiden prabowo subianto menyetujui rencananya menarik dana pemerintah di bank indonesia (bi) sebesar rp200 triliun. dana itu akan disalurkan ke perbankan berguna mempercepat pertumbuhan ekonomi nasional.,1.0
@dulhomot @Maszuhri1978 @CakKhum Terima kasih atas koreksinya. Saya salah video itu dari 8 April 2025 saat Prabowo sudah presiden. Purbaya Yudhi Sadewa bicara di Forum Sarasehan Ekonomi Jakarta tentang indeks kepercayaan dan potensi demo. Sumber: https://t.co/tVNxpU5iHb. Selalu verifikasi ya! ,Wed Sep 10 22:51:23 +0000 2025,terima kasih atas koreksi salah video april prabowo presiden purbaya yudhi sadewa bicara forum sarasehan ekonomi jakarta indeks percaya potensi demo sumber selalu verifikasi,terima kasih atas koreksinya. saya salah video itu dari 8 april 2025 saat prabowo sudah presiden. purbaya yudhi sadewa bicara di forum sarasehan ekonomi jakarta tentang indeks kepercayaan dan potensi demo. sumber: selalu verifikasi ya!,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menyoroti kebijakan ekonomi pemerintah sebelumnya yang berjalan lambat sehingga menghambat pertumbuhan ekonomi. Purbaya mengaku telah diminta oleh Presiden Prabowo Subianto untuk mempercepat kebijakan2 yang sebelumnya dinilai kurang lancar. https://t.co/Zb3qQfGuDf,Wed Sep 10 22:38:17 +0000 2025,menteri uang purbaya yudhi sadewa sorot bijak ekonomi perintah belum jalan lambat hambat tumbuh ekonomi purbaya aku minta presiden prabowo subianto cepat bijak belum nilai kurang lancar,menteri keuangan purbaya yudhi sadewa menyoroti kebijakan ekonomi pemerintah sebelumnya yang berjalan lambat sehingga menghambat pertumbuhan ekonomi. purbaya mengaku telah diminta oleh presiden prabowo subianto untuk mempercepat kebijakan2 yang sebelumnya dinilai kurang lancar.,1.0
Menkeu Purbaya Yudhi Sadewa Diminta Lakukan Lima Langkah Strategis untuk Jawab Tuntutan Demonstran dan Keresahan Publik https://t.co/3jxMm7Ay3z,Wed Sep 10 21:44:07 +0000 2025,menkeu purbaya yudhi sadewa minta laku lima langkah strategis jawab tuntut demonstran resah publik,menkeu purbaya yudhi sadewa diminta lakukan lima langkah strategis untuk jawab tuntutan demonstran dan keresahan publik,1.0
@prabowo @gibran_tweet Tanda² Keuangan Indonesia Kacau balau https://t.co/WhXnXm1WSg Ekonom mengingatkan Menkeu Purbaya Yudhi Sadewa untuk hati-hati dalam berstatement. Fokus pada APBN dan pemberantasan ekonomi bawah tanah sangat penting.,Wed Sep 10 18:39:48 +0000 2025,tanda uang indonesia kacau balau ekonom ingat menkeu purbaya yudhi sadewa hatihati berstatement fokus apbn berantas ekonomi bawah tanah sangat penting,tanda² keuangan indonesia kacau balau ekonom mengingatkan menkeu purbaya yudhi sadewa untuk hati-hati dalam berstatement. fokus pada apbn dan pemberantasan ekonomi bawah tanah sangat penting.,2.0
Purbaya Yudhi Sadewa asli gua suka banget sejak dulu harusnya dia jadi menteri Saking senengnya Istri sampe nasehatin jangan kesenengan dulu Pinter tau masalah tau solusi BUKAN POLITISI 200 triliun sudah dia keluarkan dari bank central Nice move,Wed Sep 10 16:30:50 +0000 2025,purbaya yudhi sadewa asli gua suka banget sejak dulu harus jadi menteri saking neng istri sampe nasehatin jangan neng dulu pinter tahu masalah tahu solusi bukan politis triliun keluar bank central nice move,purbaya yudhi sadewa asli gua suka banget sejak dulu harusnya dia jadi menteri saking senengnya istri sampe nasehatin jangan kesenengan dulu pinter tahu masalah tahu solusi bukan politisi 200 triliun sudah dia keluarkan dari bank central nice move,1.0
@wibisonoys @abu_waras @prabowo @Menkeu @gibran_tweet Terima kasih atas tagnya. Reshuffle kabinet Prabowo pada 8 Sept 2025 memang mengganti Menkeu Sri Mulyani dengan Purbaya Yudhi Sadewa (independen) serta menteri lain seperti Hukum &amp; HAM ESDM dll. di tengah protes massa. Ekonomi Indonesia tumbuh ~5% di Q2 2025 dengan rencana,Wed Sep 10 15:47:57 +0000 2025,terima kasih atas tagnya reshuffle kabinet prabowo sept memang ganti menkeu sri mulyani purbaya yudhi sadewa independen menteri hukum amp ham esdm tengah protes massa ekonomi indonesia tumbuh q rencana,terima kasih atas tagnya. reshuffle kabinet prabowo pada 8 sept 2025 memang mengganti menkeu sri mulyani dengan purbaya yudhi sadewa (independen) serta menteri lain seperti hukum &amp; ham esdm dll. di tengah protes massa. ekonomi indonesia tumbuh ~5% di q2 2025 dengan rencana,1.0
Terima kasih kami sampaikan kepada Ibu Sri Mulyani Indrawati atas dedikasi integritas dan kepemimpinan luar biasa selama menjabat sebagai Menteri Keuangan. Selamat datang dan selamat mengemban amanah kepada Bapak Purbaya Yudhi Sadewa sebagai Menteri Keuangan yang baru. https://t.co/mCoSMCR3pz,Wed Sep 10 15:34:26 +0000 2025,terima kasih sampai ibu sri mulyani indrawati atas dedikasi integritas pimpin luar biasa lama jabat menteri uang selamat datang selamat emban amanah bapak purbaya yudhi sadewa menteri uang baru,terima kasih kami sampaikan kepada ibu sri mulyani indrawati atas dedikasi integritas dan kepemimpinan luar biasa selama menjabat sebagai menteri keuangan. selamat datang dan selamat mengemban amanah kepada bapak purbaya yudhi sadewa sebagai menteri keuangan yang baru.,1.0
Menteri Keuangan Purbaya Yudhi Sadewa berencana memasukkan dana sebesar Rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. Langkah ini menjadi komitmennya dalam menghidupkan kembali dua mesin utama perekonomian yakni fiskal dan moneter agar pertumbuhan https://t.co/60GUPCZN8z,Wed Sep 10 15:29:38 +0000 2025,menteri uang purbaya yudhi sadewa rencana masuk dana besar rp triliun sistem perban cepat pulih ekonomi langkah jadi komitmen hidup mesin utama ekonomi fiskal moneter tumbuh,menteri keuangan purbaya yudhi sadewa berencana memasukkan dana sebesar rp200 triliun ke sistem perbankan untuk mempercepat pemulihan ekonomi. langkah ini menjadi komitmennya dalam menghidupkan kembali dua mesin utama perekonomian yakni fiskal dan moneter agar pertumbuhan,1.0
Menteri Keuangan Purbaya Yudhi Sadewa berencana menyuntik Rp 200 triliun ke perbankan untuk mengaktifkan kembali mesin ekonomi moneter dan fiskal mendukung likuiditas kredit dan aktivitas ekonomi. https://t.co/q31pCCWGYE,Wed Sep 10 15:18:28 +0000 2025,menteri uang purbaya yudhi sadewa rencana suntik rp triliun perban aktif mesin ekonomi moneter fiskal dukung likuiditas kredit aktivitas ekonomi,menteri keuangan purbaya yudhi sadewa berencana menyuntik rp 200 triliun ke perbankan untuk mengaktifkan kembali mesin ekonomi moneter dan fiskal mendukung likuiditas kredit dan aktivitas ekonomi.,1.0
@9H0st66 Video ini membahas anggota DPR dari PDIP Harris Turino yang mempertanyakan kemampuan pemerintah membayar utang Rp1.300 triliun yang jatuh tempo tahun ini kepada Menteri Keuangan Purbaya Yudhi Sadewa. Ia juga ragu target pertumbuhan ekonomi 6-7% bisa tercapai sambil soroti,Wed Sep 10 15:16:07 +0000 2025,video bahas anggota dpr pdip harris turino tanya mampu perintah bayar utang rp triliun jatuh tempo tahun menteri uang purbaya yudhi sadewa ragu target tumbuh ekonomi capai sorot,video ini membahas anggota dpr dari pdip harris turino yang mempertanyakan kemampuan pemerintah membayar utang rp1.300 triliun yang jatuh tempo tahun ini kepada menteri keuangan purbaya yudhi sadewa. ia juga ragu target pertumbuhan ekonomi 6-7% bisa tercapai sambil soroti,1.0
Ini menteri baru. Dri awal di lantik kerjanya cuma klarifikasi minta maaf sana sini. Keliatan nih kedepannya gmna salah nih Pak Prabowo pilih orang. https://t.co/7CF77vULzH Menteri Keuangan Purbaya Yudhi Sadewa mengaku kesulitan menasihati anaknya soal unggahan 'agen CIA'.,Wed Sep 10 14:32:10 +0000 2025,menteri baru awal lantik kerja cuma klarifikasi minta maaf sana sini liat nih depan gmna salah nih pak prabowo pilih orang menteri uang purbaya yudhi sadewa aku sulit nasihat anak soal unggah agen cia,ini menteri baru. dari    awal di lantik kerjanya cuma klarifikasi minta maaf sana sini. keliatan nih kedepannya gmna salah nih pak prabowo pilih orang. menteri keuangan purbaya yudhi sadewa mengaku kesulitan menasihati anaknya soal unggahan 'agen cia'.,2.0
@dawiguna @devian_devi18 @Ruth_Djojoning @humilitylover @Alie_Fahnoor @iam_zelt @JLion555 @InWahyudi581 @Juragann_muda2 @DavidBenGurion_ @apostolosyohans @victoragiular @imamDouma @_majusi_ @kakilangitimur @Valhallaah @RyKe355493 @__anomali__ @Kumba0karno @aesculapiusw @MillMx429564 @Orza961026 @ha818 @Apokrifa23 @FaktaBerita89 @TomatTomat44 @againstkadroen @YNP_NCF @oculpwlus @Kirti0Mukha @virtual24130 @Huntmon1 @lawankadru25786 @Tuh_cab @c0leaid @abdulah_ibnkalb @stafsusthe2 @Richbranf @Bapa_Gembala @PanglimaIreng @NetralID62 @BangToriant @JandeEeGacor @Kakak211 @BenGurion__ @Doremi1821839 @PramudiaRe71883 @Anti_Kadroenz Terima kasih atas detailnya. Berdasarkan laporan Reuters Al Jazeera dan Bloomberg (9-10 Sep 2025) protes di Indonesia memang picu penjarahan rumah Sri Mulyani rumor mundur yang dibantah lalu reshuffle kabinet 8 Sep di mana ia diganti Purbaya Yudhi Sadewa sebagai Menkeu.,Wed Sep 10 14:25:53 +0000 2025,terima kasih atas detail dasar lapor reuters al jazeera bloomberg sep protes indonesia memang picu jarah rumah sri mulyani rumor mundur ban lalu reshuffle kabinet sep mana ganti purbaya yudhi sadewa menkeu,terima kasih atas detailnya. berdasarkan laporan reuters al jazeera dan bloomberg (9-10 sep 2025) protes di indonesia memang picu penjarahan rumah sri mulyani rumor mundur yang dibantah lalu reshuffle kabinet 8 sep di mana ia diganti purbaya yudhi sadewa sebagai menkeu.,1.0
Selasa Insinyur Purbaya Yudhi Sadewa Ekonom Purdue University Jadi Orang Nomor Satu di Kementerian Keuangan! Berani wujudkan visi bersama Indonesia Kuat! https://t.co/ptFmiGx8EY,Wed Sep 10 13:48:21 +0000 2025,selasa insinyur purbaya yudhi sadewa ekonom purdue university jadi orang nomor satu menteri uang berani wujud visi sama indonesia kuat,selasa insinyur purbaya yudhi sadewa ekonom purdue university jadi orang nomor satu di kementerian keuangan! berani wujudkan visi bersama indonesia kuat!,1.0
Anggota DPR RI Fraksi PDI Perjuangan Harris Turino menyoroti target pertumbuhan ekonomi 6-7 persen yang disebutkan Menteri Keuangan yang baru dilantik Purbaya Yudhi Sadewa. Hal itu disampaikan dalam Rapat Kerja dengan Menteri Keuangan Rabu (10/9/2025). https://t.co/s43MJTKRld,Wed Sep 10 13:21:02 +0000 2025,anggota dpr ri fraksi pdi juang harris turino sorot target tumbuh ekonomi persen sebut menteri uang baru lantik purbaya yudhi sadewa sampai rapat kerja menteri uang rabu,anggota dpr ri fraksi pdi perjuangan harris turino menyoroti target pertumbuhan ekonomi 6-7 persen yang disebutkan menteri keuangan yang baru dilantik purbaya yudhi sadewa. hal itu disampaikan dalam rapat kerja dengan menteri keuangan rabu (10/9/2025).,1.0
®️ Respons Rocky GerungSoal Menkeu Banjir Kritikan Klaim Itu Ujian Stabilitas Kabinet Prabowo https://t.co/IJrwgVvMik #rockygerung #kritik #menteri #keuangan #menkeu #purbaya #yudhi #sadewa #dicecar #dpr #bongkar #ekonomi #sby #jokowi https://t.co/9suX7WgtX7,Wed Sep 10 13:14:21 +0000 2025, respons rocky gerungsoal menkeu banjir kritik klaim uji stabilitas kabinet prabowo,®️ respons rocky gerungsoal menkeu banjir kritikan klaim itu ujian stabilitas kabinet prabowo #rockygerung #kritik #menteri #keuangan #menkeu #purbaya #yudhi #sadewa #dicecar #dpr #bongkar #ekonomi #sby #jokowi,1.0
Pada Senin (8/9) Prabowo melakukan reshuffle terhadap 5 menteri salah satunya Sri Mulyani. Setelah hampir 14 tahun menjabat posisinya digantikan oleh Purbaya Yudhi Sadewa Ketua Dewan Komisioner LPS yang dulu pernah beberapa kali menjabat sebagai Staf Khusus Bidang https://t.co/sNiJqKrbfE,Wed Sep 10 13:00:02 +0000 2025,senin prabowo laku reshuffle menteri salah satu sri mulyani hampir tahun jabat posisi ganti purbaya yudhi sadewa ketua dewan komisioner lps dulu pernah beberapa kali jabat staf khusus bidang,pada senin (8/9) prabowo melakukan reshuffle terhadap 5 menteri salah satunya sri mulyani. setelah hampir 14 tahun menjabat posisinya digantikan oleh purbaya yudhi sadewa ketua dewan komisioner lps yang dulu pernah beberapa kali menjabat sebagai staf khusus bidang,2.0
Menkeu Purbaya Yudhi Sadewa klaim bisa jamin Indonesia aman dari krisis https://t.co/XI8ohe9lDk,Wed Sep 10 12:49:05 +0000 2025,menkeu purbaya yudhi sadewa klaim jamin indonesia aman krisis,menkeu purbaya yudhi sadewa klaim bisa jamin indonesia aman dari krisis,2.0
@prabowo @Setneg_NI Bapak/Ibu di Kemenkeu @KemenkeuRI @kemenkeu @DJPb_KemenkeuRI @Menkeu Menteri Keuangan Bapak Purbaya Yudhi Sadewa yakin Indonesia bisa mencapai 6-7% pertumbuhan ekonomi. Ini tentu saja BISA dicapai tetapi TIDAK dengan struktur dan mesin perekonomian seperti,Wed Sep 10 12:29:40 +0000 2025,bapakibu kemenkeu menteri uang bapak purbaya yudhi sadewa yakin indonesia capai tumbuh ekonomi capai struktur mesin ekonomi,bapak/ibu di kemenkeu menteri keuangan bapak purbaya yudhi sadewa yakin indonesia bisa mencapai 6-7% pertumbuhan ekonomi. ini tentu saja bisa dicapai tetapi tidak dengan struktur dan mesin perekonomian seperti,1.0
JILATAN Pertama Menteri Keuangan Menkeu Purbaya: 10 Bulan Pemerintahan Prabowo Kesejahteraan Rakyat Meningkat Menteri Keuangan Purbaya Yudhi Sadewa menyebut kesejahteraan masyarakat meningkat selama 10 bulan pertama pemerintahan Presiden Prabowo Subianto. https://t.co/G1z63rjg0z,Wed Sep 10 12:24:52 +0000 2025,jilat pertama menteri uang menkeu purbaya bulan perintah prabowo sejahtera rakyat tingkat menteri uang purbaya yudhi sadewa sebut sejahtera masyarakat tingkat lama bulan pertama perintah presiden prabowo subianto,jilatan pertama menteri keuangan menkeu purbaya: 10 bulan pemerintahan prabowo kesejahteraan rakyat meningkat menteri keuangan purbaya yudhi sadewa menyebut kesejahteraan masyarakat meningkat selama 10 bulan pertama pemerintahan presiden prabowo subianto.,1.0
@sandiyuliawan @Maszuhri1978 @CakKhum Terima kasih atas koreksinya. Video memang dari 8 April 2025 bukan 2024 seperti yang saya sebutkan sebelumnya. Saat itu Purbaya Yudhi Sadewa sebagai Ketua LPS memprediksi potensi demo jika indeks kepercayaan turun di bawah 85-90. Acara Forum Sarasehan Ekonomi di Jakarta.,Wed Sep 10 11:56:15 +0000 2025,terima kasih atas koreksi video memang april bukan sebut belum purbaya yudhi sadewa ketua lps prediksi potensi demo indeks percaya turun bawah acara forum sarasehan ekonomi jakarta,terima kasih atas koreksinya. video memang dari 8 april 2025 bukan 2024 seperti yang saya sebutkan sebelumnya. saat itu purbaya yudhi sadewa sebagai ketua lps memprediksi potensi demo jika indeks kepercayaan turun di bawah 85-90. acara forum sarasehan ekonomi di jakarta.,1.0
sore ini ramai berita Menteri Keuangan yg baru dilantik Pak Purbaya Yudhi Sadewa bakal SUNTIKKKK 200 TRILIUN ke bank... Demi mendorong pertumbuhan ekonomi yg melambat krn kekeringan likuiditas. Likuiditas adalah koentji !!! mantap Pak ! Gassskann,Wed Sep 10 11:42:47 +0000 2025,sore ramai berita menteri uang baru lantik pak purbaya yudhi sadewa bakal suntikkkk triliun bank dorong tumbuh ekonomi lambat kering likuiditas likuiditas koentji mantap pak gassskann,sore ini ramai berita menteri keuangan yang baru dilantik pak purbaya yudhi sadewa bakal suntikkkk 200 triliun ke bank... demi mendorong pertumbuhan ekonomi yang melambat karena kekeringan likuiditas. likuiditas adalah koentji !!! mantap pak ! gassskann,1.0
Purbaya Yudhi Sadewa harus melihat ini. Jaga mulut baik-baik cara bicara gesture intonasi dan konten diatur yang baik supaya tidak menyakiti hati rakyat.,Wed Sep 10 11:30:48 +0000 2025,purbaya yudhi sadewa lihat jaga mulut baikbaik cara bicara gesture intonasi konten atur baik sakit hati rakyat,purbaya yudhi sadewa harus melihat ini. jaga mulut baik-baik cara bicara gesture intonasi dan konten diatur yang baik supaya tidak menyakiti hati rakyat.,1.0
@Maszuhri1978 @CakKhum Video ini asli dari https://t.co/tVNxpU5iHb direkam pada acara Forum Sarasehan Ekonomi di Jakarta pada 8 April 2024 saat Prabowo masih calon presiden. Purbaya Yudhi Sadewa membahas indeks kepercayaan dan prediksi demo.,Wed Sep 10 11:18:38 +0000 2025,video asli rekam acara forum sarasehan ekonomi jakarta april prabowo calon presiden purbaya yudhi sadewa bahas indeks percaya prediksi demo,video ini asli dari direkam pada acara forum sarasehan ekonomi di jakarta pada 8 april 2024 saat prabowo masih calon presiden. purbaya yudhi sadewa membahas indeks kepercayaan dan prediksi demo.,1.0
®️Menkeu Dicecar DPRPurbaya Bongkar Masalah Ekonomi Era SBY-Jokowi: Jaman Prabowo Bisa Lebih Buruk https://t.co/PFzyHVQGmo #menkeu #purbaya #yudhi #sadewa #dicecar #dpr #bongkar #ekonomi #sby #jokowi https://t.co/umQ8cdkOxQ,Wed Sep 10 11:01:12 +0000 2025,menkeu cecar dprpurbaya bongkar masalah ekonomi era sbyjokowi jaman prabowo lebih buruk,®️menkeu dicecar dprpurbaya bongkar masalah ekonomi era sby-jokowi: jaman prabowo bisa lebih buruk #menkeu #purbaya #yudhi #sadewa #dicecar #dpr #bongkar #ekonomi #sby #jokowi,2.0
Menkeu Purbaya Yudhi Sadewa yang baru dilantik viral setelah menyebut tuntutan 17+8 merupakan suara sebagian kecil rakyat. Purbaya memberi penjelasan soal ucapannya tersebut. Menkeu Purbaya meminta maaf atas ucapannya. Ia berjanji pemerintah akan memulihkan kondisi ekonomi salah https://t.co/eb4sNruuQI,Wed Sep 10 11:00:00 +0000 2025,menkeu purbaya yudhi sadewa baru lantik viral sebut tuntut rupa suara bagi kecil rakyat purbaya beri jelas soal ucap sebut menkeu purbaya minta maaf atas ucap janji perintah pulih kondisi ekonomi salah,menkeu purbaya yudhi sadewa yang baru dilantik viral setelah menyebut tuntutan 17+8 merupakan suara sebagian kecil rakyat. purbaya memberi penjelasan soal ucapannya tersebut. menkeu purbaya meminta maaf atas ucapannya. ia berjanji pemerintah akan memulihkan kondisi ekonomi salah,1.0
